4565645,Jardines de Ceiba I,Jardines de Ceiba I,,18.25996,-65.651,P,PPL,PR,,37,7268054,,,0,32,33,America/Puerto_Rico,8/3/15
4565646,Jardines de Ceiba II,Jardines de Ceiba II,,18.25996,-65.65461,P,PPL,PR,,37,7268054,,,0,41,44,America/Puerto_Rico,8/3/15
4565647,Jardines de Ciales,Jardines de Ciales,,18.33078,-66.42378,P,PPL,PR,,39,,,,0,143,155,America/Puerto_Rico,2/16/07
4565648,Jardines de Condado Moderno,Jardines de Condado Moderno,,18.2444,-66.01711,P,PPL,PR,,25,7268222,,,0,53,57,America/Puerto_Rico,8/3/15
4565649,Jardines de Country Club,Jardines de Country Club,,18.42134,-65.9735,P,PPL,PR,,31,7268934,,,0,3,4,America/Puerto_Rico,8/3/15
4565650,Jardines de Dorado,Jardines de Dorado,,18.45745,-66.26295,P,PPL,PR,,51,7268474,,,0,3,7,America/Puerto_Rico,8/3/15
4565651,Jardines de Humacao,Jardines de Humacao,Jardines,18.15357,-65.82266,P,PPL,PR,,69,7268486,,,0,19,22,America/Puerto_Rico,8/3/15
4565652,Jardines de Juncos,Jardines de Juncos,,18.21523,-65.91377,P,PPL,PR,,77,7268056,,,0,146,143,America/Puerto_Rico,8/3/15
4565653,Jardines de Lafayette,Jardines de Lafayette,,17.97052,-66.06516,P,PPL,PR,,15,7268430,,,0,10,10,America/Puerto_Rico,8/3/15
4565654,Jardines de Lajas,Jardines de Lajas,,18.03941,-67.06073,P,PPL,PR,,79,7268947,,,0,30,39,America/Puerto_Rico,8/3/15
4565655,Jardines de Lares,Jardines de Lares,,18.29079,-66.88601,P,PPL,PR,,81,7268548,,,0,365,365,America/Puerto_Rico,8/3/15
4565656,Jardines de Loiza,Jardines de Loiza,,18.428,-65.87711,P,PPL,PR,,31,,,,0,3,4,America/Puerto_Rico,2/16/07
4565657,Jardines de Mayaquez,Jardines de Mayaquez,,18.18218,-67.1449,P,PPL,PR,,97,7268933,,,0,14,26,America/Puerto_Rico,8/3/15
4565658,Jardines de Monaco,Jardines de Monaco,,18.41439,-66.49934,P,PPL,PR,,91,7268893,,,0,11,11,America/Puerto_Rico,8/3/15
4565659,Jardines de Monte Hatillo,Jardines de Monte Hatillo,Monte Carlo,18.388,-66.01044,P,PPL,PR,,127,7268945,,,0,55,55,America/Puerto_Rico,8/3/15
4565660,Jardines de Monte Llano,Jardines de Monte Llano,,18.32829,-66.39906,P,PPL,PR,,101,7268673,,,0,233,243,America/Puerto_Rico,8/3/15
4565661,Jardines de Oriente,Jardines de Oriente,,18.15496,-65.82433,P,PPL,PR,,69,7268486,,,0,20,26,America/Puerto_Rico,8/3/15
4565662,Jardines de Penuelas,Jardines de Penuelas,,18.06163,-66.72045,P,PPL,PR,,111,7268511,,,0,73,73,America/Puerto_Rico,8/3/15
4565663,Jardines de Ponce,Jardines de Ponce,,18.04219,-66.59462,P,PPL,PR,,113,7268587,,,0,56,63,America/Puerto_Rico,8/3/15
4565664,Jardines de San Blas,Jardines de San Blas,,18.0758,-66.36517,P,PPL,PR,,43,7268092,,,0,142,145,America/Puerto_Rico,8/3/15
4565665,Jardines de San Lorenzo,Jardines de San Lorenzo,,18.18051,-65.966,P,PPL,PR,,129,7268870,,,0,99,104,America/Puerto_Rico,8/3/15
4565666,Jardines de Toa Alta,Jardines de Toa Alta,,18.393,-66.25072,P,PPL,PR,,135,7268105,,,0,20,17,America/Puerto_Rico,8/3/15
4565667,Jardines de Utuado,Jardines de Utuado,,18.26968,-66.6949,P,PPL,PR,,141,7269082,,,0,154,157,America/Puerto_Rico,8/3/15
4565668,Jardines de Valencia,Jardines de Valencia,,18.4105,-66.04128,P,PPL,PR,,127,7269058,,,0,10,12,America/Puerto_Rico,8/3/15
4565669,Jardines de Venturrini,Jardines de Venturrini,,18.33078,-66.98434,P,PPL,PR,,131,7268757,,,0,70,74,America/Puerto_Rico,8/3/15
4565670,Jardines de Villa del Carmen,Jardines de Villa del Carmen,,18.17051,-66.15517,P,PPL,PR,,41,7269014,,,0,420,426,America/Puerto_Rico,8/3/15
4565671,Jardines de Yabucoa,Jardines de Yabucoa,,18.04774,-65.87377,P,PPL,PR,,151,7268531,,,0,16,17,America/Puerto_Rico,8/3/15
4565672,Jardines del Caribe,Jardines del Caribe,,18.01247,-66.64878,P,PPL,PR,,113,7268315,,,0,21,26,America/Puerto_Rico,8/3/15
4565673,Jardines del Noreste,Jardines del Noreste,,18.50189,-67.02962,P,PPL,PR,,71,7268496,,,0,73,77,America/Puerto_Rico,8/3/15
4565674,Jardines del Paraiso,Jardines del Paraiso,,18.38939,-66.03378,P,PPL,PR,,127,7268945,,,0,62,63,America/Puerto_Rico,8/3/15
4565675,Jarealito,Jarealito,,18.47911,-66.69073,P,PPL,PR,,13,7268499,,,0,4,7,America/Puerto_Rico,8/3/15
4565676,Jauca,Jauca,Jaucas,17.96913,-66.36572,P,PPL,PR,,133,7268519,,,1838,3,2,America/Puerto_Rico,8/3/15
4565677,Bahía de Jauca,Bahia de Jauca,Bahia de Jauca,17.96524,-66.36156,H,BAY,PR,,133,,,,0,0,1,America/Puerto_Rico,2/16/07
4565678,Playa de Jauca,Playa de Jauca,,17.9683,-66.36295,T,BCH,PR,,133,7268519,,,0,2,1,America/Puerto_Rico,8/3/15
4565679,Jayuya,Jayuya,Jayua,18.21857,-66.59156,P,PPLA,PR,,73,7268523,,,3587,431,441,America/Puerto_Rico,8/3/15
4565680,Jayuya Abajo,Jayuya Abajo,,18.21801,-66.61545,P,PPL,PR,,73,7268522,,,0,404,428,America/Puerto_Rico,8/3/15
4565682,Jayuya Post Office,Jayuya Post Office,,18.21912,-66.59351,S,PO,PR,,73,7268523,,,0,441,446,America/Puerto_Rico,8/3/15
4565683,Monte Jayuya,Monte Jayuya,,18.16774,-66.57462,T,MT,PR,,73,,,,0,1296,1300,America/Puerto_Rico,2/16/07
4565684,Municipio de Jayuya,Municipio de Jayuya,"JAY,Jayuya,La Capital Indigena",18.21857,-66.59156,A,ADM1,PR,,73,,,,16642,431,441,America/Puerto_Rico,4/14/19
4565685,Jimenez (historical),Jimenez (historical),,18.46106,-67.14824,P,PPLQ,PR,,5,7268304,,,0,81,85,America/Puerto_Rico,8/3/15
4565686,Jmari Ramos,Jmari Ramos,,18.19995,-67.13046,P,PPL,PR,,97,7268645,,,0,20,23,America/Puerto_Rico,8/3/15
4565687,Joaquin M Andino,Joaquin M Andino,,18.16163,-66.71851,P,PPL,PR,,1,7268167,,,0,520,527,America/Puerto_Rico,8/3/15
4565688,Jobos,Jobos,,18.49689,-67.07157,P,PPL,PR,,5,,,,0,70,73,America/Puerto_Rico,2/16/07
4565689,Jobos,Jobos,,17.95524,-66.16544,P,PPL,PR,,57,7268525,,,3475,7,7,America/Puerto_Rico,8/3/15
4565690,Jobos Saltillo,Jobos Saltillo,,18.3219,-66.67851,H,OVF,PR,,141,,,,0,281,298,America/Puerto_Rico,2/16/07
4565691,Bahía de Jobos,Bahia de Jobos,Bahia de Jobos,17.94802,-66.20794,H,BAY,PR,,57,,,,0,0,-9999,America/Puerto_Rico,2/16/07
4565692,John F Kennedy,John F Kennedy,Del Carmen,18.19412,-67.15296,P,PPL,PR,,97,7268645,,,0,2,7,America/Puerto_Rico,8/3/15
4565693,Punta Jorobado,Punta Jorobado,Jorobado Point,17.93219,-66.95601,T,CAPE,PR,,55,,,,0,17,22,America/Puerto_Rico,2/16/07
4565694,Jose Celso Barbosa Museum,Jose Celso Barbosa Museum,"Barbosa Museum,Museo Biblloteca Doctoro Jose Celso Barbosa",18.39689,-66.15461,S,MUS,PR,,21,7268246,,,0,12,16,America/Puerto_Rico,8/3/15
4565695,Jose Delgado,Jose Delgado,,18.2344,-66.02239,P,PPL,PR,,25,7268287,,,0,61,63,America/Puerto_Rico,8/3/15
4565696,Jose M Lazaro Library,Jose M Lazaro Library,"Biblioteca Genral Jose M Lazaro,Biblioteca Lazaro",18.40439,-66.04961,S,LIBR,PR,,127,7269058,,,0,30,35,America/Puerto_Rico,8/3/15
4565697,Jose M Mendez,Jose M Mendez,,18.04108,-65.8735,P,PPL,PR,,151,7268531,,,0,19,22,America/Puerto_Rico,8/3/15
4565698,José Mercado,Jose Mercado,Jose Mercado,18.21746,-66.02378,P,PPL,PR,,25,7269043,,,0,73,80,America/Puerto_Rico,8/3/15
4565699,Jose P H Hernandez,Jose P H Hernandez,,18.38523,-65.82016,P,PPL,PR,,119,7268524,,,0,4,3,America/Puerto_Rico,8/3/15
4565700,Jose S Quinones,Jose S Quinones,,18.38495,-65.96155,P,PPL,PR,,87,,,,0,12,12,America/Puerto_Rico,2/16/07
4565701,Jose Tormos Diego,Jose Tormos Diego,,18.03469,-66.60462,P,PPL,PR,,113,7268587,,,0,48,52,America/Puerto_Rico,8/3/15
4565702,Josefa,Josefa,,18.27579,-67.12101,P,PPL,PR,,11,7268378,,,0,20,28,America/Puerto_Rico,8/3/15
4565703,Josefa,Josefa,,18.31218,-65.64961,P,PPL,PR,,53,7268863,,,0,10,11,America/Puerto_Rico,8/3/15
4565704,Josefa,Josefa,Hacienda Josefa,17.94997,-66.15572,P,PPL,PR,,57,7268525,,,0,7,6,America/Puerto_Rico,8/3/15
4565705,Joya de los Santos,Joya de los Santos,,18.46578,-66.73656,P,PPL,PR,,13,7268454,,,0,39,42,America/Puerto_Rico,8/3/15
4565706,Joyuda,Joyuda,,18.11496,-67.1824,P,PPL,PR,,23,7268657,,,0,2,4,America/Puerto_Rico,8/3/15
4565707,Joyuda Beach,Joyuda Beach,Playa Joyuda,18.11329,-67.18212,T,BCH,PR,,23,7268657,,,0,4,10,America/Puerto_Rico,8/3/15
4565708,Juan Anglade,Juan Anglade,,17.97691,-66.12433,P,PPL,PR,,57,7268439,,,0,43,43,America/Puerto_Rico,8/3/15
4565709,Juan Jose Osuna,Juan Jose Osuna,,18.40578,-66.0485,S,BLDG,PR,,127,7269058,,,0,26,30,America/Puerto_Rico,8/3/15
4565710,Auditorio Juan Pachin Vicens,Auditorio Juan Pachin Vicens,"Auditorio Pachin Vincens,Coliseo Juan Pachin Vincens,Juan Pachin Vencens Coleseum",18.00163,-66.63351,S,BLDG,PR,,113,7268316,,,0,10,9,America/Puerto_Rico,8/3/15
4565711,Juan Ponce de Leon Museum,Juan Ponce de Leon Museum,,18.46633,-66.11989,S,MUS,PR,,127,7268975,,,0,30,34,America/Puerto_Rico,8/3/15
4565712,Juana Díaz,Juana Diaz,"Juana Diaz,Khuana Dijaz,Khuana-Dias,hu an na di ya si,juyana diyaja,Хуана Дијаз,Хуана-Діас,خوانا دیاز، پورٹو ریکو,জুয়ানা ডিয়াজ,胡安娜迪亞斯",18.05246,-66.50656,P,PPLA,PR,,75,7268533,,,9427,49,50,America/Puerto_Rico,8/3/15
4565713,Juana Díaz Municipio,Juana Diaz Municipio,"JUA,Juana Diaz,Juana Diaz Municipio,Juana Díaz",18.04802,-66.49267,A,ADM1,PR,,75,,,,50747,69,72,America/Puerto_Rico,4/14/19
4565714,Municipio de Juana Diaz,Municipio de Juana Diaz,"Ciudad de los Reyes y los Poetas,La Ciudad del Mavi",18.05246,-66.50656,A,ADMD,PR,,113,,,,0,49,50,America/Puerto_Rico,2/16/07
4565715,Juana Matos,Juana Matos,,18.43661,-66.12989,P,PPL,PR,,33,7268723,,,0,2,3,America/Puerto_Rico,8/3/15
4565716,Julia de Burgos,Julia de Burgos,,18.40189,-66.04905,S,BLDG,PR,,127,7269058,,,0,26,31,America/Puerto_Rico,8/3/15
4565717,Juncal,Juncal,,18.31384,-66.91907,P,PPL,PR,,131,7268534,,,1155,353,359,America/Puerto_Rico,8/3/15
4565718,Juncos,Juncos,,18.22746,-65.921,P,PPLA,PR,,77,7268535,,,8905,65,68,America/Puerto_Rico,8/3/15
4565720,Municipio de Juncos,Municipio de Juncos,"JUN,Juncos,Los Mulos del Valencianos",18.22746,-65.921,A,ADM1,PR,,77,,,,40290,65,68,America/Puerto_Rico,4/14/19
4565721,Junio,Junio,,18.18579,-65.786,P,PPL,PR,,69,7268203,,,0,30,31,America/Puerto_Rico,8/3/15
4565722,Kennedy,Kennedy,,18.06552,-66.7274,P,PPL,PR,,111,7268114,,,0,79,85,America/Puerto_Rico,8/3/15
4565723,Korea,Korea,,18.37606,-65.78127,P,PPL,PR,,119,7269094,,,0,49,47,America/Puerto_Rico,8/3/15
4565724,La Alborada,La Alborada,,18.08385,-66.97018,P,PPL,PR,,121,7268996,,,0,121,115,America/Puerto_Rico,8/3/15
4565725,La Alborada,La Alborada,,18.36439,-66.04905,P,PPL,PR,,127,7268138,,,0,73,81,America/Puerto_Rico,8/3/15
4565726,La Aldea,La Aldea,,18.43384,-66.60684,P,PPL,PR,,13,7268942,,,0,103,107,America/Puerto_Rico,8/3/15
4565727,La Aldea,La Aldea,,18.37689,-66.17489,P,PPL,PR,,21,7268714,,,0,22,28,America/Puerto_Rico,8/3/15
4565728,La Aldea,La Aldea,,18.33856,-66.31711,P,PPL,PR,,47,7268110,,,0,82,84,America/Puerto_Rico,8/3/15
4565729,La Aldea,La Aldea,,18.44022,-66.28489,P,PPL,PR,,51,7268474,,,0,18,18,America/Puerto_Rico,8/3/15
4565730,La Alhambra,La Alhambra,Alhambra,18.01552,-66.60434,P,PPL,PR,,113,7268586,,,0,16,19,America/Puerto_Rico,8/3/15
4565731,La Alianza,La Alianza,,18.39745,-66.6024,P,PPL,PR,,13,7268942,,,2139,166,170,America/Puerto_Rico,8/3/15
4565732,La Antigua,La Antigua,,18.34523,-65.98961,P,PPL,PR,,139,7268156,,,0,18,26,America/Puerto_Rico,8/3/15
4565733,La Arboleda,La Arboleda,,17.97552,-66.29017,P,PPL,PR,,123,7268174,,,0,10,10,America/Puerto_Rico,8/3/15
4565734,La Arena,La Arena,,18.41717,-66.186,P,PPL,PR,,21,7268466,,,0,36,33,America/Puerto_Rico,8/3/15
4565735,Punta La Bandera,Punta La Bandera,,18.38828,-65.72211,T,CAPE,PR,,89,,,,0,1,8,America/Puerto_Rico,2/16/07
4565736,La Barra,La Barra,,18.28023,-66.04433,P,PPL,PR,,25,7268903,,,0,73,75,America/Puerto_Rico,8/3/15
4565737,La Bayamonesa,La Bayamonesa,,18.30273,-66.0635,P,PPL,PR,,25,7268903,,,0,71,77,America/Puerto_Rico,8/3/15
4565738,La Boca,La Boca,,18.48133,-66.53823,P,PPL,PR,,17,7268721,,,0,5,9,America/Puerto_Rico,8/3/15
4565739,La Cambija,La Cambija,,18.40495,-66.15322,P,PPL,PR,,21,7268532,,,0,14,10,America/Puerto_Rico,8/3/15
4565740,La Campina,La Campina,,18.35078,-66.07572,P,PPL,PR,,127,7268293,,,0,84,92,America/Puerto_Rico,8/3/15
4565741,La Capital,La Capital,,18.0408,-66.81545,P,PPL,PR,,59,7268865,,,0,79,84,America/Puerto_Rico,8/3/15
4565742,La Carmen,La Carmen,,17.97719,-66.2935,P,PPL,PR,,123,7268953,,,0,7,8,America/Puerto_Rico,8/3/15
4565743,La Casa Blanca,La Casa Blanca,"Casa Blanca,Museo de Casa Blanca",18.46633,-66.11989,S,BLDG,PR,,127,7268975,,,0,30,34,America/Puerto_Rico,8/3/15
4565744,La Casa Ulanga,La Casa Ulanga,Taller de Arte,18.473,-66.71295,S,BLDG,PR,,13,7268205,,,0,3,9,America/Puerto_Rico,8/3/15
4565745,La Casa de Piedra,La Casa de Piedra,,18.42578,-66.92379,P,PPL,PR,,115,7268964,,,0,199,204,America/Puerto_Rico,8/3/15
4565746,La Casita,La Casita,Puerto Rico Tourism Company,18.46356,-66.11767,S,BLDG,PR,,127,7268975,,,0,3,-9999,,6/18/23
4565747,La Ceiba,La Ceiba,,18.00969,-66.60851,S,,PR,,113,7269032,,,0,13,17,America/Puerto_Rico,8/3/15
4565748,La Ceiba,La Ceiba,,18.00552,-66.60601,P,PPL,PR,,113,7268962,,,0,13,15,America/Puerto_Rico,8/3/15
4565749,La Cerámica,La Ceramica,La Ceramica,18.41911,-65.98322,S,BLDG,PR,,31,7268934,,,0,10,8,America/Puerto_Rico,8/3/15
4565750,La Changa,La Changa,,18.29773,-66.06183,P,PPL,PR,,25,7268903,,,0,105,104,America/Puerto_Rico,8/3/15
4565751,La Cima,La Cima,,18.34439,-65.99461,P,PPL,PR,,139,7268156,,,0,63,64,America/Puerto_Rico,8/3/15
4565752,La Concha Convention Center,La Concha Convention Center,,18.45772,-66.07461,S,BLDG,PR,,127,7269002,,,0,3,6,America/Puerto_Rico,8/3/15
4565753,La Cuesta,La Cuesta,,18.41856,-66.81629,P,PPL,PR,,65,7268271,,,0,164,171,America/Puerto_Rico,8/3/15
4565754,La Cumbre,La Cumbre,Las Cumbres,18.35995,-66.07572,P,PPL,PR,,127,7268665,,,0,79,79,America/Puerto_Rico,8/3/15
4565755,La Dolores,La Dolores,Colonia Dolores,18.3755,-65.85572,P,PPL,PR,,119,7268083,,,3534,15,19,America/Puerto_Rico,8/3/15
4565756,La Esperanza,La Esperanza,,18.38189,-66.74684,P,PPL,PR,,13,7268376,,,0,225,225,America/Puerto_Rico,8/3/15
4565757,La Esperanza,La Esperanza,,18.36551,-66.11128,P,PPL,PR,,61,7268441,,,0,28,31,America/Puerto_Rico,8/3/15
4565758,La Estancita,La Estancita,,18.25162,-66.76212,P,PPL,PR,,141,7268923,,,0,560,562,America/Puerto_Rico,8/3/15
4565759,La Fe,La Fe,,18.2119,-65.76183,P,PPL,PR,,103,7268594,,,0,7,8,America/Puerto_Rico,8/3/15
4565760,La Fermina,La Fermina,,18.17551,-65.8535,P,PPL,PR,,85,,,,3177,120,130,America/Puerto_Rico,2/16/07
4565761,La Fortaleza,La Fortaleza,"4 anta Catalina,El Palacio de Santa Catalina,Fortaleza de Santa Cathalina,Palacio de Sa nta Catalina,Palacio de Santa Catalina,Santa Catalina Palace,The Fortress,The Palace of Santa Catalina,מצודת סן חואן,ლა-ფორტალესა,ラ・フォルタレサ",18.46428,-66.11936,S,BLDG,PR,,127,7268975,,,0,1,15,America/Puerto_Rico,6/19/15
4565762,La Fuente,La Fuente,,18.35328,-66.57212,P,PPL,PR,,17,,,,0,196,193,America/Puerto_Rico,2/16/07
4565763,La Glorieta,La Glorieta,,18.45717,-66.48267,P,PPL,PR,,91,7269037,,,0,30,29,America/Puerto_Rico,8/3/15
4565764,La González,La Gonzalez,La Gonzalez,18.33162,-66.9974,P,PPL,PR,,131,7268782,,,0,64,67,America/Puerto_Rico,8/3/15
4565765,La Granja,La Granja,,18.423,-66.40434,P,PPL,PR,,145,7268833,,,0,69,70,America/Puerto_Rico,8/3/15
4565766,La Guaba,La Guaba,,18.08746,-66.27072,P,PPL,PR,,9,7268180,,,0,295,293,America/Puerto_Rico,8/3/15
4565767,La Guadalupe,La Guadalupe,,18.02274,-66.60628,P,PPL,PR,,113,7268586,,,0,23,28,America/Puerto_Rico,8/3/15
4565768,La Guancha Paseo Tablado,La Guancha Paseo Tablado,"La Guancha,La Guancha Boardwalk,Paseo Tablado La Guancha",17.96663,-66.61739,S,,PR,,113,7268770,,,0,7,6,America/Puerto_Rico,8/3/15
4565769,La Guinea,La Guinea,,18.42161,-66.7249,P,PPL,PR,,13,7268455,,,0,120,127,America/Puerto_Rico,8/3/15
4565770,La Guitarra,La Guitarra,,18.20329,-66.25517,P,PPL,PR,,45,7268910,,,0,428,430,America/Puerto_Rico,8/3/15
4565771,La Hacienda,La Hacienda,,18.21523,-66.231,P,PPL,PR,,45,7268100,,,0,200,203,America/Puerto_Rico,8/3/15
4565772,La Hacienda,La Hacienda,,17.96997,-66.1135,P,PPL,PR,,57,7268439,,,0,36,37,America/Puerto_Rico,8/3/15
4565773,La Hoya Trail,La Hoya Trail,,17.98774,-66.87323,R,TRL,PR,,55,,,,0,102,109,America/Puerto_Rico,2/16/07
4565774,La Inmaculada,La Inmaculada,,18.41661,-66.31989,P,PPL,PR,,143,7268383,,,0,33,35,America/Puerto_Rico,8/3/15
4565775,La Inmaculada II,La Inmaculada II,,18.41689,-66.32211,P,PPL,PR,,143,7268383,,,0,31,32,America/Puerto_Rico,8/3/15
4565776,La Intendencia,La Intendencia,Intendencia,18.46522,-66.11711,S,BLDG,PR,,127,7268975,,,0,20,30,America/Puerto_Rico,8/3/15
4565777,La Joya,La Joya,,18.0008,-66.87351,P,PPL,PR,,55,7269018,,,0,50,53,America/Puerto_Rico,8/3/15
4565778,La Jurado,La Jurado,,18.18801,-66.09044,P,PPL,PR,,25,7268250,,,0,312,308,America/Puerto_Rico,8/3/15
4565779,La Lomita,La Lomita,,18.35023,-66.00878,P,PPL,PR,,139,7268347,,,0,33,29,America/Puerto_Rico,8/3/15
4565780,La Luisa,La Luisa,,18.44884,-66.50989,P,PPL,PR,,91,7269036,,,2887,13,17,America/Puerto_Rico,8/3/15
4565781,La Luna,La Luna,,17.97886,-66.8899,P,PPL,PR,,55,7268343,,,0,33,42,America/Puerto_Rico,8/3/15
4565782,La Marina,La Marina,,18.47133,-66.70379,P,PPL,PR,,13,7268306,,,0,5,6,America/Puerto_Rico,8/3/15
4565783,La Marina,La Marina,,18.42578,-66.01044,S,MAR,PR,,31,7268323,,,0,4,4,America/Puerto_Rico,8/3/15
4565784,La Marina,La Marina,,18.34301,-65.89544,P,PPL,PR,,87,,,,0,44,45,America/Puerto_Rico,2/16/07
4565785,La Marina,La Marina,,18.35939,-66.05378,P,PPL,PR,,127,7268138,,,0,81,85,America/Puerto_Rico,8/3/15
4565786,Punta La Mela,Punta La Mela,Punta Fuerte,18.06607,-67.19657,T,CAPE,PR,,23,,,,0,1,5,America/Puerto_Rico,2/16/07
4565787,La Milagrosa,La Milagrosa,,18.08107,-66.95823,P,PPL,PR,,121,7268941,,,0,103,108,America/Puerto_Rico,8/3/15
4565788,La Miligrosa,La Miligrosa,,18.39662,-66.17683,P,PPL,PR,,21,7268466,,,0,35,37,America/Puerto_Rico,8/3/15
4565789,La Mina,La Mina,,18.35523,-67.16879,P,PPL,PR,,3,7268541,,,0,100,99,America/Puerto_Rico,8/3/15
4565790,La Monserrate,La Monserrate,,18.21496,-66.59351,P,PPL,PR,,73,7269074,,,0,433,437,America/Puerto_Rico,8/3/15
4565791,La Monserrate,La Monserrate,,18.39939,-67.1149,P,PPL,PR,,99,7268788,,,0,62,60,America/Puerto_Rico,8/3/15
4565792,La Monserrate,La Monserrate,,18.44745,-66.23878,P,PPL,PR,,137,7268946,,,0,4,3,America/Puerto_Rico,8/3/15
4565793,La Muda,La Muda,,18.32912,-66.09878,P,PPL,PR,,61,7268895,,,0,67,70,America/Puerto_Rico,8/3/15
4565794,La Parada,La Parada,,18.30495,-67.02351,P,PPL,PR,,131,7269010,,,0,175,177,America/Puerto_Rico,8/3/15
4565795,La Pared Beach,La Pared Beach,,18.37699,-65.71511,T,BCH,PR,,89,7268578,,,0,2,8,America/Puerto_Rico,8/3/15
4565796,La Parguera,La Parguera,,17.97497,-67.04657,P,PPL,PR,,79,7268731,,,1141,8,11,America/Puerto_Rico,8/3/15
4565797,La Perla,La Perla,Esmerelda,18.46828,-66.11628,S,,PR,,127,7268975,,,0,32,33,America/Puerto_Rico,8/3/15
4565798,La Pica,La Pica,,18.46494,-66.8649,P,PPL,PR,,27,7268650,,,0,126,134,America/Puerto_Rico,8/3/15
4565799,La Pica,La Pica,,18.15885,-66.64962,P,PPL,PR,,73,,,,0,796,814,America/Puerto_Rico,2/16/07
4565800,La Pica,La Pica,,18.06246,-66.95462,P,PPL,PR,,121,7268584,,,0,109,119,America/Puerto_Rico,8/3/15
4565801,La Piedad Catholic Church,La Piedad Catholic Church,,18.44467,-66.03267,S,CH,PR,,127,,,,0,2,3,America/Puerto_Rico,2/16/07
4565802,La Placita,La Placita,,18.12329,-66.18072,P,PPL,PR,,35,7269041,,,0,370,375,America/Puerto_Rico,8/3/15
4565803,La Plata,La Plata,,18.1544,-66.23295,P,PPL,PR,,9,7268765,,,0,294,298,America/Puerto_Rico,10/3/19
4565804,La Playa,La Playa,,18.28745,-67.18685,P,PPL,PR,,11,7268768,,,2139,1,3,America/Puerto_Rico,8/3/15
4565805,La Playa,La Playa,,18.28356,-66.66378,P,PPL,PR,,141,7268940,,,0,553,550,America/Puerto_Rico,8/3/15
4565806,La Plaza,La Plaza,,18.13885,-66.04239,P,PPL,PR,,25,7268983,,,0,316,323,America/Puerto_Rico,8/3/15
4565807,La Plena,La Plena,,18.04663,-66.20461,P,PPL,PR,,123,7268864,,,1036,169,183,America/Puerto_Rico,8/3/15
4565808,La Pradera,La Pradera,,18.17524,-66.06017,P,PPL,PR,,25,7268250,,,0,201,209,America/Puerto_Rico,8/3/15
4565809,La Pratt,La Pratt,,18.1569,-65.83238,P,PPL,PR,,69,7268579,,,0,34,40,America/Puerto_Rico,8/3/15
4565810,La Princesa,La Princesa,,18.46356,-66.11711,S,BLDG,PR,,127,7268975,,,0,3,7,America/Puerto_Rico,8/3/15
4565811,La Princesa Fountain,La Princesa Fountain,,18.4634,-66.11871,S,,PR,,127,7268975,,,0,3,6,America/Puerto_Rico,6/19/15
4565812,La Puente,La Puente,,18.2769,-67.18824,P,PPL,PR,,11,7268768,,,0,2,7,America/Puerto_Rico,8/3/15
4565813,La Puerta de San Juan,La Puerta de San Juan,,18.46523,-66.11946,S,GATE,PR,,127,,,,0,,18,America/Puerto_Rico,10/17/23
4565814,La Quinta,La Quinta,,18.02635,-66.8624,P,PPL,PR,,153,7269019,,,0,49,55,America/Puerto_Rico,8/3/15
4565815,La Rambla,La Rambla,"La Rambala,Rambla",18.02663,-66.60017,P,PPL,PR,,113,7268586,,,0,26,30,America/Puerto_Rico,8/3/15
4565816,La Rambla Shopping Center,La Rambla Shopping Center,,18.02746,-66.59739,S,MALL,PR,,113,7268586,,,0,26,30,America/Puerto_Rico,8/3/15
4565817,La Rampla,La Rampla,,18.21801,-66.06794,P,PPL,PR,,25,7268314,,,0,111,118,America/Puerto_Rico,8/3/15
4565818,La Riviera,La Riviera,,17.96524,-66.06544,P,PPL,PR,,15,7268430,,,0,3,5,America/Puerto_Rico,8/3/15
4565819,La Riviera,La Riviera,,18.39023,-66.08989,P,PPL,PR,,127,7268411,,,0,36,39,America/Puerto_Rico,8/3/15
4565820,La Rogativa,La Rogativa,,18.46562,-66.11967,,,PR,,127,,,,0,13,19,America/Puerto_Rico,4/14/07
4565821,La Romana,La Romana,,18.40411,-66.5999,P,PPL,PR,,13,7268942,,,0,152,154,America/Puerto_Rico,8/3/15
4565822,La Soledad,La Soledad,,18.24162,-67.13657,P,PPL,PR,,97,7268948,,,0,36,35,America/Puerto_Rico,8/3/15
4565823,La Suiza,La Suiza,,18.14385,-65.80544,P,PPL,PR,,69,7268886,,,0,18,25,America/Puerto_Rico,8/3/15
4565824,La Torre,La Torre,,18.45578,-65.98072,P,PPL,PR,,87,7269048,,,0,3,2,America/Puerto_Rico,8/3/15
4565825,La Tosca,La Tosca,,18.29773,-67.20879,P,PPL,PR,,11,7268285,,,0,13,27,America/Puerto_Rico,8/3/15
4565826,La Trocha,La Trocha,,18.44106,-66.38156,P,PPL,PR,,145,7268888,,,0,32,42,America/Puerto_Rico,8/3/15
